s.index,Longitude,Latitude,utmx,utmy,Year,Month,Day,xmaxtemp,xwdsp,xrh
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,21,27.15480568916,3.07120948288388,4.08328493834716
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,22,21.1360413408345,4.13381899340352,5.3356202725578
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,23,23.3608689053439,2.70242007816522,3.57701986383274
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,24,25.5450162881148,4.48972281813082,3.40196157397535
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,25,28.2156581220693,7.33159237175968,3.50370266473837
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,26,29.7896298845437,5.41507450543437,3.47325743334653
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,27,29.4913330511689,6.11333716417607,3.75655035345711
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,28,23.6862228564876,3.93541668767709,5.85794567423809
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,29,27.2191675162792,6.40575463909115,4.88565340897352
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,30,23.5685010273057,4.03046504885578,4.40567251769207
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,31,27.688816305054,4.87410103982583,3.83058724480373
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,1,32.7141306463854,7.73679952187871,3.91208953704301
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,2,29.6900412831658,8.04861338694767,4.47150928287952
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,3,25.4266834081553,5.93151319722229,4.74415340810605
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,4,26.1535020060156,5.38728177138166,4.05902265350532
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,5,22.3878383805633,4.27499738426644,3.73530942177081
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,6,26.5057933730517,3.31450536580495,2.9926920606209
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,7,28.1239407895081,7.05401944795723,3.64177601113487
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,8,22.3669861315013,5.4412106773469,3.77292996075199
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,9,23.8393441818028,2.37150073243545,3.0774736640468
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,10,22.8996021748454,2.87023633510755,3.72178684603894
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,11,20.05702199018,4.12116484129547,3.75151295334853
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,12,19.6584864087359,3.99200851966913,3.48975476067909
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,13,22.1702137921345,3.65146870679151,3.14517665434241
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,14,25.2480756230547,5.13605213968416,2.90448349971893
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,15,24.5240942558366,7.03615511426256,3.51064478731872
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,16,23.2721049351919,3.63774315900259,3.76310524992754
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,17,25.5809460076492,1.70688773366007,3.05471137904432
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,18,29.4475747559765,5.15651661940268,2.82929257416285
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,19,24.2909057978237,4.05541408577086,5.13678575320182
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,20,19.280777957533,4.54936936541265,6.50979307138246
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,21,21.0880499379485,4.45068037743076,4.39356894210606
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,22,24.6404208116581,5.76362678493977,3.86778272623509
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,23,19.7911471644195,3.23369423112088,4.30669200980773
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,24,19.2496228689084,2.55319221214879,4.42787823441863
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,25,20.4201219674737,4.11230765659511,4.14776305704933
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,26,22.4185513370633,5.01539875195334,4.00931043189617
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,27,20.5550867297683,7.25885504873971,5.8875361067794
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,28,23.2852425497339,2.92225714212272,4.45220346984807
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,29,22.1858405602506,3.55038255664175,4.73616944026161
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,30,19.2796314338063,4.98469553558535,4.51441108185286
61,-77.1333333333333,45.2,332446.883,5007382.14,2006,7,31,20.5337758674873,3.53561782625424,3.20113647081761
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,1,26.0402370018593,6.55856478546203,3.2560126125049
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,2,28.004751233889,10.0509864989246,3.69191447265282
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,3,26.9601204540877,5.13704202067759,3.68627563110655
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,4,24.2541275178862,6.21169906261305,5.15654470802016
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,5,22.9903094529566,6.46346225916659,3.67037928164401
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,6,21.7321729899713,4.98455899081337,3.72502615382481
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,7,25.2992177557933,3.64826780853353,3.45470226215723
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,8,26.5409389548171,3.55109689993156,2.94207952284436
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,9,26.846307023303,4.76913791645045,3.09503377477525
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,10,26.6694936914773,5.07984475709855,3.67812874971336
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,11,24.9915255552186,3.89247018728979,4.2672560781663
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,12,22.8186314070835,4.68351131985519,5.5831915540613
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,13,28.002929594317,4.16116489497761,3.69293831170621
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,14,30.4256555333362,3.27560031148525,3.08115351783644
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,15,28.7890805424102,5.41086687118278,3.99589092770847
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,16,30.5969584859226,4.89013295523455,3.38018133410072
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,17,30.9062597019553,8.03802243333357,3.58495891041555
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,18,26.9003758164525,6.20620188603859,3.91477079137629
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,19,27.5022747447509,1.90248639406264,3.06838944109838
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,20,31.1681023054491,4.67541513884725,2.79286091638284
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,21,27.3755971605811,3.4051346189856,4.13324879732189
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,22,21.8991284309494,4.4499321892988,5.27921491739317
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,23,23.683669893279,3.05636385729325,3.67432652008262
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,24,25.8917844330268,4.58244880270575,3.39738189202144
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,25,28.3064801645247,7.38012567606902,3.52213201028242
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,26,29.8462365446628,5.60095681914232,3.49083578027515
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,27,29.4944711732306,6.32615777033519,3.81698928997144
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,28,24.4128109685579,4.48609272240513,5.67248780319938
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,29,27.643339869611,6.52003789382742,4.77899243887719
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,30,24.514352558357,4.23527424495989,4.3502847404952
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,31,28.3537647693543,4.93808797537818,3.79839130622082
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,1,32.9100219148686,7.67785267354969,3.88320983471121
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,2,30.3599665569284,8.08641341851119,4.3419292085983
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,3,26.4905302886434,6.18846922363484,4.59898570259556
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,4,26.7185769378553,5.68063603957728,4.00777963787769
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,5,23.3517060978765,4.27041019799645,3.64705488803441
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,6,26.9814643696762,3.75448939469511,2.99964836786314
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,7,28.2932983026891,7.02926629891409,3.68069818328454
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,8,23.1961162668954,5.62959449889764,3.68972161802213
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,9,24.363273796325,2.64093681846215,2.99983891396752
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,10,23.6281641986982,3.19222399402983,3.65888499823274
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,11,20.8597288460963,4.61133132830604,3.66014043149535
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,12,20.3758126031145,4.06204675337512,3.37744970086719
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,13,22.7949168950645,3.67137798720999,3.06001522772011
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,14,25.6715434189963,5.29061040957072,2.92369577411807
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,15,24.84344508174,7.10995320869817,3.59782385411852
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,16,23.8090972234935,3.68665926211596,3.69583522338051
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,17,25.9413783273757,2.07694743112789,3.06730745906248
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,18,29.3516359594275,5.11214113489694,2.91845313415847
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,19,24.6512258755425,4.13930456394854,5.05186092835004
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,20,20.548959356657,5.28655773016596,6.17476083614829
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,21,22.0058057425979,4.87895542023217,4.215656505015
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,22,25.0679859329008,5.651978731799,3.77361513789977
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,23,20.8546210855135,3.30908092756038,4.15789905761455
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,24,20.3752391827272,2.82006257708303,4.28513218218426
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,25,21.0608355882107,4.05526065359744,4.24830522949918
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,26,22.4777601195785,5.47464258679253,4.25737296288256
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,27,20.9228406091044,7.43137649095707,5.86301546023292
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,28,23.528980104943,3.22427605334678,4.61020852871298
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,29,22.1663500068351,3.99157598004889,4.90441403190641
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,30,19.7559969330136,5.24424371247599,4.59917459493198
62,-77.1333333333333,44.6666666666667,330888.139,4948136.111,2006,8,31,20.7794378110279,3.96682566194084,3.28821146368664
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,1,26.3891873439018,6.56610880183238,3.21691602670528
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,2,28.1423030164461,10.1070013257515,3.70362306070994
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,3,27.3460356673613,5.29063521358459,3.77732433519668
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,4,24.7364207122375,6.27258068444832,5.0918181894874
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,5,23.3938520753116,6.31754157254562,3.7491723380652
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,6,21.9807779757591,5.07177012688573,3.82276820490779
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,7,25.3324981222508,3.81423765506024,3.46825062181594
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,8,26.5065153991021,3.54864038441116,3.04271525156588
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,9,26.9622605251129,4.98676509410623,3.18333979258959
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,10,26.7016578881694,5.4926478704604,3.75974275538983
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,11,25.5399830908685,4.36886752912441,4.21849732657973
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,12,23.5783511080186,5.08905684710266,5.52810474209874
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,13,28.0111867001741,4.62336352774475,3.78449594240877
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,14,30.2761380761147,3.28966420167302,3.14421389018485
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,15,28.8399647659811,5.61546707165308,3.993260367274
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,16,30.8399933010329,5.0018524544888,3.32608868342781
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,17,31.2549189512522,7.79416240072395,3.50944168943719
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,18,27.6853189579147,6.2022744036999,3.82890894547368
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,19,28.0351352968711,2.4479698423814,3.13186159686826
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,20,30.8710002255126,5.01346321776829,2.99639369334788
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,21,27.615605094929,3.73177887582025,4.1759126589577
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,22,22.677137665999,4.76179856037609,5.21395636199442
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,23,23.9724789285647,3.42298905810806,3.77055095370321
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,24,26.2220828108746,4.65521404635061,3.39129265951198
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,25,28.4498104634987,7.42300943477512,3.52240434917893
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,26,29.9340245646291,5.76297400666798,3.49818903812393
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,27,29.5167082822859,6.49948859235253,3.86974859920757
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,28,25.1024229753373,5.00497068306169,5.49728835492609
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,29,28.0923869292164,6.62649738320043,4.64838643245118
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,30,25.4692429293991,4.45858976586169,4.30086381623714
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,31,29.0367748011592,4.97445478565563,3.76480365075786
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,1,33.1256196937565,7.58733391074855,3.84395821686944
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,2,31.0573134579587,8.10444890449712,4.19591871462662
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,3,27.4802743106282,6.4365857065169,4.47841038820834
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,4,27.2227421208531,6.00173343962197,3.98640665298541
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,5,24.26366063723,4.26530617287957,3.57838495339334
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,6,27.3991999898937,4.13040118470836,3.02332419554359
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,7,28.4591553873246,6.9929310791743,3.71602866075728
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,8,24.0299969764483,5.81998218939088,3.60503813146077
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,9,24.8536630732761,2.87727052715059,2.92952419072556
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,10,24.3705689608205,3.48853871303404,3.58566954719474
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,11,21.660175288583,5.07986260744042,3.57106537752508
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,12,21.0322981899205,4.11309217590916,3.29071696697805
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,13,23.3790001879305,3.68385349265843,2.98831848522623
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,14,26.104706936443,5.3972747408194,2.9400008748073
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,15,25.1501030249297,7.16329993391082,3.68046105043028
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,16,24.3364240552346,3.73887645384929,3.629735621394
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,17,26.3090516528934,2.4091111664507,3.07310543540116
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,18,29.2846438134875,5.06723234480493,2.99836285714676
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,19,25.0178436375746,4.20419414890827,4.95526745607691
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,20,21.8368220967225,6.02761730531032,5.83068097476566
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,21,22.8915589344373,5.32951071610986,4.04889256395858
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,22,25.4943931402742,5.53838928481513,3.67892441228519
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,23,21.9266621694022,3.38835143461831,4.00536012308578
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,24,21.5164714073651,3.06892851912378,4.14107807465903
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,25,21.6757643321042,3.91464102765316,4.3619767158553
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,26,22.4533226005423,5.87831833864132,4.55638486776503
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,27,21.2486766492233,7.55190978010641,5.86127382401815
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,28,23.7910122192241,3.48457397941851,4.76089254620214
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,29,22.0971655039471,4.39672153319105,5.09396749085927
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,30,20.2367505585948,5.47426351250397,4.69425370702261
63,-77.1333333333333,44.1333333333333,329344.131,4888894.869,2006,7,31,21.0166693225029,4.31815277181651,3.37906161699989
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,1,26.74163629817,6.53207818718731,3.15053333769574
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,2,28.2662836410816,10.1012896622957,3.71565023407244
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,3,27.7157682899878,5.40559459796899,3.86828318777081
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,4,25.1586327427903,6.26216634572048,5.0388533647534
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,5,23.8176669199431,6.12943335497032,3.78653715284906
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,6,22.2354250266881,5.14975403474665,3.88775051382755
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,7,25.3242046666758,3.96210239757324,3.48298891647512
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,8,26.4449441745425,3.43318975974614,3.15273397772063
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,9,27.0726011046565,5.06926662195239,3.28822060278709
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,10,26.7617808890931,5.83921036635751,3.82186357814608
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,11,26.1127487028814,4.79149617560198,4.13338718815231
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,12,24.3794165727011,5.44224074860931,5.45546412474566
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,13,27.962426323371,5.07593612683903,3.88460365472979
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,14,30.1424664540437,3.23670288571325,3.19346177776336
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,15,28.9560486690114,5.78982843408623,3.96888279675968
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,16,31.1171074030376,5.03454888101929,3.25719253169741
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,17,31.5974358216675,7.48973313331636,3.43430189517542
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,18,28.3964453549886,6.17579203634031,3.75550062508177
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,19,28.5531193503918,2.93006258811632,3.19708686871189
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,20,30.5848004952183,5.24417275498136,3.18987103945312
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,21,27.903892159192,4.02891633486339,4.19871227274737
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,22,23.4926461505555,5.02784101016159,5.12579475850962
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,23,24.1886374550884,3.79335201739578,3.86563869793771
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,24,26.5102324082207,4.68253694897603,3.38325510134324
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,25,28.6749281234838,7.42441779558232,3.48929343448381
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,26,30.0647081159336,5.86083836897249,3.48809770655252
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,27,29.5676689586911,6.57931624177815,3.90711362451543
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,28,25.7326365083469,5.45395867717219,5.3335417948613
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,29,28.595077590679,6.69860152458626,4.45852616801716
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,30,26.4518178450457,4.70955928054455,4.25365118125061
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,31,29.7434345423985,4.94914397583104,3.72532777996954
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,1,33.3701174287986,7.4205149425612,3.7808776521709
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,2,31.7861318493766,8.07141258339343,4.02351252293436
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,3,28.3420230642034,6.65882585035022,4.39882472628624
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,4,27.6153809320059,6.35223269968538,4.01213660971328
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,5,25.0607288816631,4.25475322545569,3.5449461672778
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,6,27.7050096028323,4.38024021692947,3.07351270821869
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,7,28.6211875610988,6.92478167035477,3.74418425722942
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,8,24.8481552148645,6.00667564482514,3.52579837127527
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,9,25.2809089008416,3.05140486307448,2.8718148354428
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,10,25.1175235348667,3.7259557949637,3.49687175357218
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,11,22.4419930826279,5.49629255125374,3.49033526332022
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,12,21.5823009152207,4.13664125623305,3.2454212299844
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,13,23.891555448634,3.68118184470162,2.93495552015385
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,14,26.5791385440826,5.41148386047869,2.94252266682295
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,15,25.4371100796898,7.16416159830389,3.75208222708441
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,16,24.8463816375276,3.78763095854631,3.563185426126
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,17,26.6766257351893,2.66475649848739,3.06712389384108
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,18,29.2557183536924,5.00124447739524,3.06124236178324
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,19,25.3979590891935,4.23049898644742,4.83314574933013
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,20,23.1324980549314,6.74292570613274,5.47708000976808
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,21,23.7011981398168,5.78582718322618,3.90618981226895
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,22,25.9120627253469,5.40414427302315,3.58312105796371
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,23,23.0090557748256,3.46673940307171,3.84413328066152
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,24,22.6516673634707,3.26098803919752,3.99961965000402
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,25,22.2512126549324,3.60765257490872,4.49181560494943
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,26,22.3005275670009,6.11404568459228,4.93487212863311
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,27,21.5012555962416,7.52879051946815,5.89692804547632
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,28,24.081255551337,3.63554437205195,4.90036199936538
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,29,21.9537568320101,4.71947362253741,5.32044596866597
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,30,20.7203695850812,5.64571243375401,4.808520947723
64,-77.1333333333333,43.6,327814.989,4829658.414,2006,8,31,21.2301261916246,4.53079442112368,3.47949712082312
65,-77.1333333333333,43.0666666666667,326300.844,4770426.739,2006,7,1,27.0343952169988,6.41469767407575,3.06353668614667
65,-77.1333333333333,43.0666666666667,326300.844,4770426.739,2006,7,2,28.3604972051462,9.95911391948788,3.6917295329739
65,-77.1333333333333,43.0666666666667,326300.844,4770426.739,2006,7,3,28.0387047799629,5.45217981302581,3.9225608814485
65,-77.1333333333333,43.0666666666667,326300.844,4770426.739,2006,7,4,25.5634186572971,6.12549587510153,4.95521484900601
65,-77.1333333333333,43.0666666666667,326300.844,4770426.739,2006,7,5,24.2766462106586,5.83851124022913,3.78966659071199
65,-77.1333333333333,43.0666666666667,326300.844,4770426.739,2006,7,6,22.5086268513951,5.19282098137587,3.88055319406075
65,-77.1333333333333,43.0666666666667,326300.844,4770426.739,2006,7,7,25.2759167645851,4.03979278837889,3.46890928873895
65,-77.1333333333333,43.0666666666667,326300.844,4770426.739,2006,7,8,26.3270666691204,3.2148889499597,3.24862568896105
